OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.res	220297	224803	4506	192	0	0	0	3170304	1585152	703573901464	351786950732	1055360852197	0	0.000000	
layer0.ffn.fc1	230380	271403	41023	27791	0	0	0	18387584	98560	448226214562	2402554664	450628769227	1610612736	3.537260	
layer0.ffn.res	304871	309465	4594	192	0	0	0	3170304	1585152	690096647801	345048323900	1035144971702	0	0.000000	
layer0.ffn.fc2	272552	304871	32319	22905	0	0	0	17599104	98560	544543581175	3049599306	547593180482	1610612736	4.291814	
layer0.ffn.swish	271403	272552	1149	192	0	0	0	798720	798720	695143603133	695143603133	1390287206266	0	0.000000	
layer0.attn.rn	309465	311948	2483	960	0	0	0	1593408	1585152	641726943213	638401933145	1280128876359	0	0.000000	
layer0.attn.proj	211264	220297	9033	6405	0	0	0	4400256	98560	487131185652	10911103730	498042289383	402653184	3.837002	
layer0.ffn.rn	224803	230380	5577	960	0	0	0	1593408	1585152	285710597095	284230231307	569940828402	0	0.000000	
layer0.attn.QKVgen	311948	343327	31379	22647	0	0	0	14185088	98560	452056725835	3140954141	455197679977	1207959552	3.255531	
