StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
347000	8	20544	384	20544000000	384000000	768	768000000	
348000	8	22016	0	22016000000	0	1152	1152000000	
349000	8	27968	1536	27968000000	1536000000	384	384000000	
350000	8	31936	1344	31936000000	1344000000	0	0	
351000	8	30464	2560	30464000000	2560000000	0	0	
352000	8	4288	0	4288000000	0	256	256000000	
353000	8	0	0	0	0	256	256000000	
354000	8	0	0	0	0	320	320000000	
355000	8	0	512	0	512000000	320	320000000	
356000	8	18112	0	18112000000	0	256	256000000	
357000	8	25216	6656	25216000000	6656000000	320	320000000	
358000	8	25344	0	25344000000	0	256	256000000	
359000	8	25856	256	25856000000	256000000	320	320000000	
360000	8	3776	28992	3776000000	28992000000	192	192000000	
361000	8	0	12800	0	12800000000	0	0	
362000	8	0	0	0	0	256	256000000	
363000	8	0	0	0	0	320	320000000	
364000	8	0	0	0	0	256	256000000	
365000	8	0	0	0	0	384	384000000	
366000	8	0	0	0	0	192	192000000	
367000	8	0	0	0	0	448	448000000	
368000	8	0	0	0	0	192	192000000	
369000	8	0	0	0	0	320	320000000	
370000	8	0	0	0	0	256	256000000	
371000	8	0	0	0	0	384	384000000	
372000	8	0	0	0	0	192	192000000	
373000	8	0	0	0	0	448	448000000	
374000	8	0	0	0	0	192	192000000	
375000	8	0	0	0	0	384	384000000	
376000	8	0	448	0	448000000	192	192000000	
377000	8	13376	0	13376000000	0	320	320000000	
378000	8	26560	13696	26560000000	13696000000	256	256000000	
379000	8	9472	35456	9472000000	35456000000	192	192000000	
380000	8	9664	0	9664000000	0	0	0	
381000	8	31872	0	31872000000	0	0	0	
382000	8	21632	0	21632000000	0	0	0	
383000	8	31936	0	31936000000	0	0	0	
384000	8	31424	0	31424000000	0	0	0	
385000	8	31552	0	31552000000	0	0	0	
386000	8	30656	0	30656000000	0	0	0	
387000	8	31872	0	31872000000	0	0	0	
388000	8	31424	0	31424000000	0	0	0	
389000	8	30848	0	30848000000	0	0	0	
390000	8	27072	0	27072000000	0	0	0	
391000	8	30592	0	30592000000	0	0	0	
392000	8	31680	0	31680000000	0	0	0	
393000	8	31168	0	31168000000	0	0	0	
394000	8	31872	0	31872000000	0	0	0	
395000	8	31040	0	31040000000	0	0	0	
396000	8	31744	0	31744000000	0	0	0	
397000	8	31232	2560	31232000000	2560000000	0	0	
398000	8	31872	0	31872000000	0	0	0	
399000	8	12288	0	12288000000	0	0	0	
400000	8	0	0	0	0	0	0	
401000	8	0	0	0	0	0	0	
402000	8	0	0	0	0	0	0	
403000	8	0	0	0	0	0	0	
404000	8	0	0	0	0	0	0	
405000	8	0	0	0	0	0	0	
406000	8	0	0	0	0	0	0	
407000	8	0	0	0	0	0	0	
408000	8	0	0	0	0	0	0	
409000	8	0	0	0	0	0	0	
410000	8	0	0	0	0	0	0	
411000	8	0	0	0	0	0	0	
412000	8	0	0	0	0	0	0	
413000	8	0	0	0	0	0	0	
414000	8	0	0	0	0	0	0	
415000	8	0	0	0	0	0	0	
416000	8	20736	13376	20736000000	13376000000	0	0	
417000	8	21248	11712	21248000000	11712000000	0	0	
418000	8	27456	0	27456000000	0	0	0	
419000	8	31232	0	31232000000	0	0	0	
420000	8	31552	0	31552000000	0	0	0	
421000	8	28352	0	28352000000	0	0	0	
422000	8	21952	0	21952000000	0	0	0	
423000	8	31168	0	31168000000	0	0	0	
424000	8	31936	0	31936000000	0	0	0	
425000	8	21824	0	21824000000	0	0	0	
426000	8	29824	0	29824000000	0	0	0	
427000	8	31232	0	31232000000	0	0	0	
428000	8	31808	0	31808000000	0	0	0	
429000	8	31360	0	31360000000	0	0	0	
430000	8	31424	0	31424000000	0	0	0	
431000	8	31872	2560	31872000000	2560000000	0	0	
432000	8	31488	0	31488000000	0	0	0	
433000	8	31936	0	31936000000	0	0	0	
434000	8	31424	0	31424000000	0	0	0	
435000	8	23680	0	23680000000	0	0	0	
436000	8	0	0	0	0	0	0	
437000	8	0	0	0	0	0	0	
438000	8	0	0	0	0	0	0	
439000	8	0	0	0	0	0	0	
440000	8	0	0	0	0	0	0	
441000	8	0	0	0	0	0	0	
442000	8	0	0	0	0	0	0	
443000	8	0	0	0	0	0	0	
444000	8	0	0	0	0	0	0	
445000	8	0	0	0	0	0	0	
446000	8	0	0	0	0	0	0	
447000	8	0	0	0	0	0	0	
448000	8	0	0	0	0	0	0	
449000	8	5376	512	5376000000	512000000	0	0	
450000	8	31360	0	31360000000	0	0	0	
451000	8	31808	15616	31808000000	15616000000	0	0	
452000	8	28800	27968	28800000000	27968000000	0	0	
453000	8	960	5568	960000000	5568000000	0	0	
