OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.res	460589	465278	4689	192	0	0	0	3170304	1585152	676115163147	338057581573	1014172744721	0	0.000000	
layer0.ffn.fc1	467254	503299	36045	25362	0	0	0	18387584	98560	510128561520	2734359827	512862921348	1610612736	3.876035	
layer0.ffn.rn	465278	467254	1976	960	0	0	0	1593408	1585152	806380566801	802202429149	1608582995951	0	0.000000	
layer0.ffn.res	535021	539769	4748	192	0	0	0	3170304	1585152	667713563605	333856781802	1001570345408	0	0.000000	
layer0.ffn.swish	503299	504510	1211	192	0	0	0	798720	798720	659554087530	659554087530	1319108175061	0	0.000000	
layer0.ffn.fc2	504510	535021	30511	21635	0	0	0	17599104	98560	576811772803	3230310379	580042083183	1610612736	4.543749	
layer0.attn.proj	450276	460589	10313	6659	0	0	0	4400256	98560	426670803839	9556869969	436227673809	402653184	3.690644	
