StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
32000	25	15168	512	15168000000	512000000	768	768000000	
33000	25	26240	14592	26240000000	14592000000	768	768000000	
34000	25	8000	34368	8000000000	34368000000	1152	1152000000	
35000	25	0	0	0	0	0	0	
36000	25	9856	256	9856000000	256000000	1152	1152000000	
37000	25	21632	128	21632000000	128000000	1088	1088000000	
38000	25	25536	0	25536000000	0	1216	1216000000	
39000	25	25920	128	25920000000	128000000	768	768000000	
40000	25	28032	0	28032000000	0	768	768000000	
41000	25	31936	128	31936000000	128000000	0	0	
42000	25	30912	2752	30912000000	2752000000	0	0	
43000	25	31936	2368	31936000000	2368000000	0	0	
44000	25	28480	3264	28480000000	3264000000	128	128000000	
45000	25	25408	1024	25408000000	1024000000	320	320000000	
46000	25	26816	0	26816000000	0	192	192000000	
47000	25	24832	0	24832000000	0	320	320000000	
48000	25	27200	0	27200000000	0	192	192000000	
49000	25	24832	0	24832000000	0	320	320000000	
50000	25	21568	0	21568000000	0	256	256000000	
51000	25	22720	0	22720000000	0	320	320000000	
52000	25	25472	0	25472000000	0	256	256000000	
53000	25	5248	0	5248000000	0	384	384000000	
54000	25	4032	0	4032000000	0	192	192000000	
55000	25	0	0	0	0	384	384000000	
56000	25	0	0	0	0	256	256000000	
57000	25	0	0	0	0	320	320000000	
58000	25	0	0	0	0	256	256000000	
59000	25	0	0	0	0	384	384000000	
60000	25	0	0	0	0	192	192000000	
61000	25	0	0	0	0	448	448000000	
62000	25	0	0	0	0	192	192000000	
63000	25	0	0	0	0	384	384000000	
64000	25	0	0	0	0	192	192000000	
65000	25	0	0	0	0	384	384000000	
66000	25	0	0	0	0	192	192000000	
67000	25	0	0	0	0	384	384000000	
68000	25	0	512	0	512000000	256	256000000	
69000	25	0	0	0	0	320	320000000	
70000	25	0	0	0	0	256	256000000	
71000	25	0	0	0	0	0	0	
