OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.res	182711	183032	321	32	0	0	0	266240	133120	829408099688	414704049844	1244112149532	0	0.000000	
layer0.ffn.swish	192987	193183	196	32	0	0	0	133120	133120	679183673469	679183673469	1358367346938	0	0.000000	
layer0.attn.proj	179350	182711	3361	1869	0	0	0	2134592	8256	635106218387	2456411782	637562630169	33554432	1.095773	
layer0.ffn.fc2	193183	203068	9885	6793	0	0	0	8537408	8256	863673039959	835204855	864508244815	134217728	1.205947	
layer0.ffn.res	203068	203398	330	32	0	0	0	266240	133120	806787878787	403393939393	1210181818181	0	0.000000	
layer0.ffn.rn	183032	183354	322	160	0	0	0	137280	133120	426335403726	413416149068	839751552795	0	0.000000	
layer0.ffn.fc1	183354	192987	9633	6539	0	0	0	8537408	8256	886266791238	857053877	887123845115	134217728	1.252791	
