StartCycle	NumCalculations	
0	4000	
1001	960	
2002	160	
3003	10560	
4004	4800	
5005	0	
6006	0	
7007	0	
8008	0	
9009	0	
10010	0	
11011	1140736	
12012	0	
13013	552960	
14014	618496	
15015	1138688	
16016	1353728	
17017	2050048	
18018	2050048	
19019	2050048	
20020	2050048	
21021	2050048	
22022	2050048	
23023	925696	
24024	2050048	
25025	2050048	
26026	831488	
27027	1247232	
28028	2050048	
29029	2050048	
30030	1103872	
31031	1032192	
32032	2050048	
33033	2050048	
34034	985088	
35035	1591296	
36036	2050048	
37037	2050048	
38038	2050048	
39039	2050048	
40040	2050048	
41041	2050048	
42042	2050048	
43043	2050048	
44044	2050048	
45045	2050048	
46046	2050048	
47047	2050048	
48048	2050048	
49049	2050048	
50050	2050048	
51051	2050048	
52052	2050048	
53053	2050048	
54054	2050048	
55055	2050048	
56056	2050048	
57057	2050048	
58058	2050048	
59059	2050048	
60060	1009744	
61061	1760	
62062	0	
63063	1120	
64064	9664	
65065	7200	
66066	1760	
67067	160	
68068	0	
69069	80	
70070	864	
71071	1073152	
72072	68288	
73073	0	
74074	0	
75075	704	
76076	96	
77077	608	
78078	1472512	
79079	251904	
80080	121856	
81081	1038336	
82082	1315520	
83083	1867776	
84084	1196576	
85085	1745440	
86086	1858992	
87087	1743584	
88088	954368	
89089	2050048	
90090	1854464	
91091	1910784	
92092	1573728	
93093	1865728	
94094	2039360	
95095	1800128	
96096	1893696	
97097	591872	
98098	1902592	
99099	2051024	
100100	1423920	
101101	933888	
102102	2085232	
103103	2050048	
104104	1417216	
105105	1298432	
106106	2050048	
107107	2050048	
108108	2055232	
109109	2050048	
110110	2050048	
111111	2051072	
112112	2050048	
113113	2050752	
114114	2068064	
115115	2050048	
116116	2050176	
117117	2050080	
118118	2050400	
119119	2050112	
120120	2050112	
121121	2050288	
122122	2050704	
123123	2050176	
124124	2050048	
125125	2051968	
126126	2050048	
127127	2050048	
128128	2050144	
129129	1548320	
130130	2352	
131131	1648	
132132	96	
133133	1008	
134134	7568	
135135	0	
136136	0	
137137	477184	
138138	696320	
139139	544	
140140	1169792	
141141	952704	
142142	498048	
143143	1436128	
144144	1604032	
145145	1656832	
146146	1813344	
147147	1984896	
148148	2033824	
149149	2055712	
150150	2053696	
151151	2050048	
152152	2051008	
153153	2050272	
154154	587056	
155155	128	
156156	3440	
157157	112	
158158	928	
159159	448	
160160	48320	
161161	656	
162162	48	
163163	576	
164164	864	
165165	32	
166166	0	
167167	48	
168168	80	
169169	0	
170170	128	
171171	64	
172172	64	
173173	3280	
174174	384	
175175	10240	
176176	6960	
177177	0	
178178	0	
179179	0	
180180	0	
181181	0	
182182	0	
183183	350208	
184184	757760	
185185	0	
186186	946176	
187187	552960	
188188	1075200	
189189	847872	
190190	1380352	
191191	2050048	
192192	1943552	
193193	2050048	
194194	1044480	
195195	2050048	
196196	2050048	
197197	1966080	
198198	534528	
199199	2050048	
200200	2050048	
201201	1978368	
202202	452608	
203203	2050048	
204204	1851392	
205205	1933312	
206206	491520	
207207	2050048	
208208	1298432	
209209	1882112	
210210	980992	
211211	2050048	
212212	1732608	
213213	1814528	
214214	1261568	
215215	2050048	
216216	1968128	
217217	2050048	
218218	2050048	
219219	2050048	
220220	2050048	
221221	2050048	
222222	2050048	
223223	2050048	
224224	2050048	
225225	2050048	
226226	2050048	
227227	2050048	
228228	2050048	
229229	2050048	
230230	2050048	
231231	2050048	
232232	2050048	
233233	2050048	
234234	2050048	
235235	2050048	
236236	2050048	
237237	2050048	
238238	2050048	
239239	2050048	
240240	2050048	
241241	2050048	
242242	2050048	
243243	2050048	
244244	1522208	
245245	3552	
246246	1107968	
247247	968704	
248248	847872	
249249	104448	
250250	0	
251251	0	
252252	552960	
253253	0	
254254	0	
255255	765952	
256256	274432	
257257	1185792	
258258	2050048	
259259	2050048	
260260	1361920	
261261	1644544	
262262	1923072	
263263	1359872	
264264	204800	
265265	2023424	
266266	1347584	
267267	1761280	
268268	618496	
269269	2050048	
270270	1427456	
271271	1837056	
272272	882688	
273273	2043904	
274274	1921024	
275275	1978368	
276276	315392	
277277	1923072	
278278	1652736	
279279	1110016	
280280	2050048	
281281	2050048	
282282	2050048	
283283	2050048	
284284	2050048	
285285	2050048	
286286	2050048	
287287	2050048	
288288	2050048	
289289	2050048	
290290	2050048	
291291	2050048	
292292	2050048	
293293	2050048	
294294	2050048	
295295	2050048	
296296	2050048	
297297	2050048	
298298	2050048	
299299	2050048	
300300	2050048	
301301	2050048	
302302	2050048	
303303	260448	
304304	96	
305305	0	
306306	1040	
307307	480	
308308	64	
309309	512	
310310	672	
311311	848	
312312	0	
313313	16	
314314	16	
315315	0	
316316	240	
317317	0	
318318	1280	
319319	0	
320320	18960	
321321	0	
322322	0	
323323	0	
324324	0	
325325	0	
326326	0	
327327	0	
328328	391168	
329329	913408	
330330	0	
331331	0	
332332	1273856	
333333	0	
334334	1466368	
335335	1826816	
336336	2050048	
337337	1261568	
338338	1961984	
339339	2050048	
340340	2050048	
341341	2050048	
342342	2050048	
343343	2050048	
344344	2050048	
345345	1429504	
346346	0	
347347	1568768	
348348	2050048	
349349	1945600	
350350	430080	
351351	2050048	
352352	2050048	
353353	2050048	
354354	2050048	
355355	2050048	
356356	2050048	
357357	2050048	
358358	2050048	
359359	2050048	
360360	2050048	
361361	2050048	
362362	2050048	
363363	2050048	
364364	2050048	
365365	2050048	
366366	2050048	
367367	2050048	
368368	2050048	
369369	2050048	
370370	2050048	
371371	2050048	
372372	2050048	
373373	2050048	
374374	2050048	
375375	2050048	
376376	2050048	
377377	1677312	
378378	1687552	
379379	174080	
380380	1771520	
381381	757056	
382382	526336	
383383	944128	
384384	1964896	
385385	2037760	
386386	735936	
387387	1718272	
388388	2050752	
389389	2050048	
390390	2050752	
391391	2050048	
392392	2050048	
393393	1986560	
394394	1136	
395395	0	
396396	704	
397397	1104	
398398	16	
399399	544	
400400	6736	
401401	560	
402402	1504	
403403	48	
404404	1504	
405405	336	
406406	32	
407407	0	
408408	864	
409409	0	
410410	0	
411411	13392	
412412	432	
413413	1344	
414414	0	
415415	0	
416416	0	
417417	8912	
418418	400	
419419	39584	
420420	960	
421421	0	
422422	3760	
423423	12960	
424424	0	
425425	0	
426426	0	
427427	0	
428428	0	
429429	1360960	
430430	587776	
431431	547328	
432432	440832	
433433	552960	
434434	586432	
435435	12224	
436436	591520	
437437	128	
438438	1425408	
439439	2050432	
440440	1370112	
441441	128	
442442	1230848	
443443	2050944	
444444	122880	
445445	1591424	
446446	1796096	
447447	2051968	
448448	1173504	
449449	0	
450450	1644544	
451451	1972352	
452452	1748992	
453453	526208	
454454	2050048	
455455	2050176	
456456	223264	
457457	770400	
458458	2050048	
459459	1667072	
460460	690176	
461461	356352	
462462	2050048	
463463	2050048	
464464	2050048	
465465	2050048	
466466	2050048	
467467	432128	
468468	946176	
469469	671744	
470470	2050048	
471471	2050048	
472472	2050048	
473473	2050048	
474474	2050048	
475475	2050048	
476476	2050048	
477477	2050048	
478478	2050048	
479479	2050048	
480480	2050048	
481481	2050048	
482482	2050048	
483483	2050048	
484484	2050048	
485485	2050048	
486486	2050048	
487487	2050048	
488488	2050048	
489489	2050048	
490490	2050048	
491491	2050048	
492492	2050048	
493493	2050048	
494494	2050048	
495495	2050048	
496496	2050048	
497497	2050048	
498498	1691648	
499499	1136	
500500	787344	
501501	942080	
502502	507904	
503503	176128	
504504	0	
505505	0	
506506	862208	
507507	862208	
508508	333824	
509509	888832	
510510	2050048	
511511	1536000	
512512	1267712	
513513	2050048	
514514	1632256	
515515	579584	
516516	1427456	
517517	2050048	
518518	1191936	
519519	593920	
520520	1619968	
521521	1849344	
522522	1742848	
523523	415744	
524524	1589248	
525525	1880064	
526526	1546240	
527527	1132544	
528528	1705984	
529529	792576	
530530	2050048	
531531	1079296	
532532	1536000	
533533	1277952	
534534	2050048	
535535	2050048	
536536	2050048	
537537	2050048	
538538	2050048	
539539	2050048	
540540	2050048	
541541	2050048	
542542	2050048	
543543	2050048	
544544	2050048	
545545	2050048	
546546	2050048	
547547	2050048	
548548	2050048	
549549	2050048	
550550	2050048	
551551	2050048	
552552	2050048	
553553	2050048	
554554	2050048	
555555	2050048	
556556	1130640	
557557	128	
558558	0	
559559	608	
560560	992	
561561	16	
562562	192	
563563	928	
564564	1056	
565565	0	
566566	16	
567567	16	
568568	0	
569569	0	
570570	0	
571571	0	
572572	0	
573573	20480	
574574	0	
575575	0	
576576	0	
577577	0	
578578	0	
579579	0	
580580	0	
581581	395264	
582582	1566720	
583583	634880	
584584	854016	
585585	1054720	
586586	866304	
587587	1304576	
588588	2050048	
589589	2050048	
