StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
137000	26	6912	0	6912000000	0	192	192000000	
138000	26	26368	0	26368000000	0	576	576000000	
139000	26	24448	0	24448000000	0	1088	1088000000	
140000	26	28160	0	28160000000	0	448	448000000	
141000	26	24064	256	24064000000	256000000	1280	1280000000	
142000	26	28352	1792	28352000000	1792000000	384	384000000	
143000	26	28032	128	28032000000	128000000	640	640000000	
144000	26	30848	1024	30848000000	1024000000	0	0	
145000	26	31872	64	31872000000	64000000	0	0	
146000	26	30912	0	30912000000	0	0	0	
147000	26	10432	64	10432000000	64000000	0	0	
148000	26	0	0	0	0	0	0	
149000	26	0	256	0	256000000	0	0	
150000	26	0	192	0	192000000	0	0	
151000	26	0	0	0	0	0	0	
152000	26	0	0	0	0	0	0	
153000	26	0	1088	0	1088000000	0	0	
154000	26	16640	384	16640000000	384000000	0	0	
155000	26	31552	0	31552000000	0	0	0	
156000	26	31424	0	31424000000	0	0	0	
157000	26	31424	128	31424000000	128000000	0	0	
158000	26	31872	32256	31872000000	32256000000	0	0	
159000	26	31296	13440	31296000000	13440000000	0	0	
160000	26	31680	19648	31680000000	19648000000	0	0	
161000	26	24640	20992	24640000000	20992000000	256	256000000	
162000	26	18944	0	18944000000	0	256	256000000	
163000	26	11904	6656	11904000000	6656000000	256	256000000	
164000	26	768	37504	768000000	37504000000	64	64000000	
165000	26	0	4480	0	4480000000	0	0	
166000	26	6144	0	6144000000	0	192	192000000	
167000	26	8000	64	8000000000	64000000	192	192000000	
168000	26	14528	0	14528000000	0	256	256000000	
169000	26	15360	0	15360000000	0	128	128000000	
170000	26	20928	0	20928000000	0	384	384000000	
171000	26	24128	64	24128000000	64000000	128	128000000	
172000	26	19136	0	19136000000	0	384	384000000	
173000	26	14848	20992	14848000000	20992000000	192	192000000	
174000	26	8512	0	8512000000	0	320	320000000	
175000	26	0	34752	0	34752000000	128	128000000	
176000	26	0	64000	0	64000000000	0	0	
177000	26	0	11392	0	11392000000	64	64000000	
178000	26	13120	0	13120000000	0	320	320000000	
179000	26	20992	0	20992000000	0	64	64000000	
180000	26	31936	0	31936000000	0	0	0	
181000	26	30976	0	30976000000	0	0	0	
182000	26	24960	0	24960000000	0	0	0	
183000	26	23104	0	23104000000	0	0	0	
184000	26	31936	0	31936000000	0	0	0	
185000	26	31424	0	31424000000	0	0	0	
186000	26	31808	0	31808000000	0	0	0	
187000	26	31424	0	31424000000	0	0	0	
188000	26	32000	0	32000000000	0	0	0	
