OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.NeuPIMSLogitSoftmax	377652	436580	58928	6356	0	0	0	0	474752	0	8056475699	8056475699	0	0.000000	
layer0.attn.NeuPIMSAttend	436580	461752	25172	1024	0	0	0	0	163840	0	6508819323	6508819323	0	0.000000	
