StartCycle	ChannelID	MemoryReads	MemoryWrites	MemoryReadBandwidth	MemoryWriteBandwidth	PIMReads	PIMReadBandwidth	
0	31	30784	0	30784000000	0	0	0	
1000	31	31360	0	31360000000	0	0	0	
2000	31	31744	32768	31744000000	32768000000	0	0	
3000	31	31296	57536	31296000000	57536000000	0	0	
4000	31	6400	40768	6400000000	40768000000	0	0	
5000	31	0	0	0	0	0	0	
6000	31	0	0	0	0	0	0	
7000	31	0	0	0	0	0	0	
8000	31	27584	0	27584000000	0	0	0	
9000	31	28736	0	28736000000	0	0	0	
10000	31	31936	0	31936000000	0	0	0	
11000	31	31232	0	31232000000	0	0	0	
12000	31	31040	0	31040000000	0	0	0	
13000	31	22976	0	22976000000	0	0	0	
14000	31	31936	0	31936000000	0	0	0	
15000	31	28800	0	28800000000	0	0	0	
16000	31	31744	0	31744000000	0	0	0	
17000	31	31360	0	31360000000	0	0	0	
18000	31	31872	0	31872000000	0	0	0	
19000	31	31424	0	31424000000	0	0	0	
20000	31	31936	0	31936000000	0	0	0	
21000	31	31424	0	31424000000	0	0	0	
22000	31	31808	0	31808000000	0	0	0	
23000	31	31552	0	31552000000	0	0	0	
24000	31	31872	0	31872000000	0	0	0	
25000	31	31360	0	31360000000	0	0	0	
26000	31	32000	0	32000000000	0	0	0	
27000	31	31360	0	31360000000	0	0	0	
28000	31	31936	0	31936000000	0	0	0	
29000	31	31488	0	31488000000	0	0	0	
30000	31	31936	0	31936000000	0	0	0	
31000	31	31296	0	31296000000	0	0	0	
32000	31	31936	0	31936000000	0	0	0	
33000	31	31424	3072	31424000000	3072000000	0	0	
34000	31	31936	0	31936000000	0	0	0	
35000	31	31488	0	31488000000	0	0	0	
36000	31	31936	0	31936000000	0	0	0	
37000	31	18176	0	18176000000	0	0	0	
38000	31	0	0	0	0	0	0	
39000	31	0	0	0	0	0	0	
40000	31	0	0	0	0	0	0	
41000	31	0	0	0	0	0	0	
42000	31	0	0	0	0	0	0	
43000	31	0	0	0	0	0	0	
44000	31	0	0	0	0	0	0	
45000	31	0	0	0	0	0	0	
46000	31	0	0	0	0	0	0	
47000	31	0	0	0	0	0	0	
48000	31	0	0	0	0	0	0	
49000	31	0	0	0	0	0	0	
50000	31	0	0	0	0	0	0	
51000	31	0	0	0	0	0	0	
52000	31	0	0	0	0	0	0	
53000	31	0	0	0	0	0	0	
54000	31	0	0	0	0	0	0	
55000	31	0	0	0	0	0	0	
56000	31	0	0	0	0	0	0	
57000	31	0	0	0	0	0	0	
58000	31	0	0	0	0	0	0	
59000	31	0	0	0	0	0	0	
60000	31	0	1024	0	1024000000	0	0	
