OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.NeuPIMSLogitSoftmax	122569	127229	4660	1948	0	0	0	0	44416	0	9531330472	9531330472	0	0.000000	
layer0.attn.NeuPIMSAttend	127229	137747	10518	0	0	0	0	0	0	0	0	0	0	-nan	
