OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.QKVgen	5104	59266	54162	42754	0	0	0	28369536	98560	523790406558	1819726007	525610132565	2415919104	3.448940	
layer0.attn.rn	0	5104	5104	960	0	0	0	3174464	3158016	621956112852	618733542319	1240689655172	0	0.000000	
