OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.proj	579877	596592	16715	12168	0	0	0	8602752	98560	514672569548	5896500149	520569069697	805306368	4.039448	
layer0.ffn.fc2	689694	746443	56749	40813	0	0	0	34409088	98560	606338226224	1736770691	608074996916	3221225472	4.817289	
layer0.ffn.swish	688660	689694	1034	192	0	0	0	798720	798720	772456479690	772456479690	1544912959381	0	0.000000	
layer0.ffn.fc1	624545	688660	64115	50549	0	0	0	36774528	98560	573571363955	1537237775	575108601731	3221225472	3.889454	
layer0.ffn.res	746443	755106	8663	192	0	0	0	6316032	3158016	729081380584	364540690292	1093622070876	0	0.000000	
layer0.ffn.rn	607344	624545	17201	960	0	0	0	3174464	3158016	184551130748	183594907272	368146038021	0	0.000000	
layer0.attn.res	596592	607344	10752	192	0	0	0	6316032	3158016	587428571428	293714285714	881142857142	0	0.000000	
