OpName	StartCycle	EndCycle	TotalCycle	ComputeCycles	MemoryStalls	WeightLoadCycles	SystolicMemoryStalls	MemoryReads	MemoryWrites	ReadBandwidth	WriteBandwidth	TotalMemoryBandwidth	NumCalculation	NpuUtilization	
layer0.attn.NeuPIMSLogitSoftmax	125421	150718	25297	3452	0	0	0	0	155776	0	6157884334	6157884334	0	0.000000	
layer0.attn.NeuPIMSAttend	150718	169518	18800	144	0	0	0	0	23040	0	1225531914	1225531914	0	0.000000	
